Date,Open,High,Low,Close,Adj Close,Volume
2021-04-20,6200.000000,6250.000000,6185.000000,6235.000000,5977.076172,72721000
2021-04-21,6200.000000,6225.000000,6165.000000,6165.000000,5909.971680,68397000
2021-04-22,6200.000000,6275.000000,6180.000000,6215.000000,5957.903320,63758000
2021-04-23,6280.000000,6395.000000,6225.000000,6390.000000,6125.664551,108498500
2021-04-26,6395.000000,6400.000000,6280.000000,6285.000000,6025.007813,108742000
2021-04-27,6370.000000,6435.000000,6355.000000,6405.000000,6140.043945,132650000
2021-04-28,6400.000000,6405.000000,6315.000000,6320.000000,6058.560059,87660000
2021-04-29,6460.000000,6460.000000,6360.000000,6410.000000,6144.836914,57355000
2021-04-30,6450.000000,6450.000000,6380.000000,6405.000000,6140.043945,65829500
2021-05-03,6480.000000,6480.000000,6345.000000,6390.000000,6125.664551,42065500
2021-05-04,6350.000000,6430.000000,6340.000000,6400.000000,6135.250488,50123500
2021-05-05,6420.000000,6430.000000,6400.000000,6425.000000,6159.216309,51685000
2021-05-06,6400.000000,6450.000000,6400.000000,6425.000000,6159.216309,38115500
2021-05-07,6460.000000,6460.000000,6385.000000,6400.000000,6135.250488,48864000
2021-05-10,6400.000000,6420.000000,6395.000000,6420.000000,6154.422852,68180500
2021-05-11,6400.000000,6480.000000,6305.000000,6480.000000,6211.941406,70680000
2021-05-17,6500.000000,6500.000000,6375.000000,6500.000000,6231.113770,129058500
2021-05-18,6400.000000,6455.000000,6365.000000,6390.000000,6125.664551,73563000
2021-05-19,6380.000000,6400.000000,6335.000000,6345.000000,6082.525879,64912500
2021-05-20,6390.000000,6435.000000,6350.000000,6380.000000,6116.078125,64950000
2021-05-21,6450.000000,6450.000000,6260.000000,6360.000000,6096.905273,92620000
2021-05-24,6355.000000,6380.000000,6290.000000,6325.000000,6063.353027,59210000
2021-05-25,6300.000000,6440.000000,6300.000000,6355.000000,6092.112305,87470000
2021-05-27,6440.000000,6480.000000,6270.000000,6270.000000,6010.628906,537971500
2021-05-28,6330.000000,6370.000000,6330.000000,6340.000000,6077.732422,102108500
2021-05-31,6360.000000,6390.000000,6325.000000,6375.000000,6111.284668,101442000
2021-06-02,6500.000000,6515.000000,6420.000000,6465.000000,6197.561523,141732500
2021-06-03,6495.000000,6600.000000,6430.000000,6600.000000,6326.977051,133810500
2021-06-04,6620.000000,6620.000000,6500.000000,6580.000000,6307.804688,62108500
2021-06-07,6560.000000,6570.000000,6430.000000,6530.000000,6259.873047,62576000
2021-06-08,6575.000000,6575.000000,6430.000000,6430.000000,6164.009766,64348000
2021-06-09,6360.000000,6535.000000,6360.000000,6530.000000,6259.873047,77198000
2021-06-10,6555.000000,6620.000000,6490.000000,6620.000000,6346.149414,73262500
2021-06-11,6570.000000,6580.000000,6460.000000,6470.000000,6202.354980,72780500
2021-06-14,6520.000000,6520.000000,6400.000000,6410.000000,6144.836914,61478500
2021-06-15,6445.000000,6470.000000,6405.000000,6470.000000,6202.354980,87799000
2021-06-16,6420.000000,6435.000000,6360.000000,6385.000000,6120.871094,48984000
2021-06-17,6390.000000,6390.000000,6275.000000,6330.000000,6068.145996,68448500
2021-06-18,6300.000000,6345.000000,6280.000000,6325.000000,6063.353027,118043000
2021-06-21,6300.000000,6300.000000,6210.000000,6250.000000,5991.455566,60823500
2021-06-22,6250.000000,6390.000000,6240.000000,6340.000000,6077.732422,65824000
2021-06-23,6295.000000,6340.000000,6230.000000,6230.000000,5972.282715,52451000
2021-06-24,6310.000000,6310.000000,6200.000000,6210.000000,5953.110352,56010000
2021-06-25,6230.000000,6260.000000,6190.000000,6190.000000,5933.937988,68939500
2021-06-28,6100.000000,6150.000000,6055.000000,6055.000000,5804.521973,84420500
2021-06-29,6050.000000,6090.000000,6040.000000,6045.000000,5794.936035,53704000
2021-06-30,6000.000000,6070.000000,6000.000000,6025.000000,5775.763672,65795000
2021-07-01,6060.000000,6075.000000,6000.000000,6025.000000,5775.763672,58153000
2021-07-02,6070.000000,6140.000000,6040.000000,6100.000000,5847.660645,67392500
2021-07-05,6100.000000,6130.000000,6070.000000,6110.000000,5857.247559,39710500
2021-07-06,6110.000000,6110.000000,6055.000000,6055.000000,5804.521973,34279500
2021-07-07,6180.000000,6180.000000,6030.000000,6065.000000,5814.108398,35595000
2021-07-08,6000.000000,6040.000000,5980.000000,6015.000000,5766.177246,47297000
2021-07-09,6010.000000,6020.000000,5990.000000,6020.000000,5770.969727,40707500
2021-07-12,6070.000000,6180.000000,6020.000000,6170.000000,5914.765625,65981500
2021-07-13,6170.000000,6175.000000,6015.000000,6045.000000,5794.936035,65946500
2021-07-14,6020.000000,6030.000000,5980.000000,5990.000000,5742.211426,59321000
2021-07-15,6000.000000,6115.000000,5995.000000,6115.000000,5862.040039,49724000
2021-07-16,6170.000000,6170.000000,6055.000000,6110.000000,5857.247559,47998500
2021-07-19,6110.000000,6110.000000,6005.000000,6005.000000,5756.590820,47119000
2021-07-21,6050.000000,6120.000000,6010.000000,6010.000000,5761.384277,55009500
2021-07-22,6115.000000,6155.000000,6050.000000,6155.000000,5900.385742,60792000
2021-07-23,6180.000000,6190.000000,6025.000000,6035.000000,5785.349609,79938000
2021-07-26,6040.000000,6060.000000,6005.000000,6005.000000,5756.590820,48171500
2021-07-27,6005.000000,6060.000000,6000.000000,6005.000000,5756.590820,53107500
2021-07-28,6005.000000,6010.000000,5970.000000,5980.000000,5732.625000,74133000
2021-07-29,6055.000000,6085.000000,5980.000000,6040.000000,5790.142578,84605000
2021-07-30,6040.000000,6100.000000,5960.000000,5970.000000,5723.038574,105685000
2021-08-02,6060.000000,6065.000000,5905.000000,5960.000000,5713.452148,119981500
2021-08-03,6025.000000,6180.000000,5985.000000,6145.000000,5890.799316,110071500
2021-08-04,6145.000000,6150.000000,6060.000000,6120.000000,5866.833008,41112000
2021-08-05,6170.000000,6310.000000,6140.000000,6300.000000,6039.387207,93768000
2021-08-06,6360.000000,6360.000000,6135.000000,6160.000000,5905.178711,67285000
2021-08-09,6135.000000,6200.000000,6105.000000,6200.000000,5943.523926,52858500
2021-08-10,6250.000000,6300.000000,6115.000000,6300.000000,6039.387207,60446000
2021-08-12,6120.000000,6320.000000,6120.000000,6300.000000,6039.387207,118325500
2021-08-13,6350.000000,6435.000000,6325.000000,6410.000000,6144.836914,86929000
2021-08-16,6420.000000,6420.000000,6305.000000,6420.000000,6154.422852,69282000
2021-08-18,6520.000000,6760.000000,6460.000000,6600.000000,6326.977051,186354500
2021-08-19,6600.000000,6600.000000,6530.000000,6600.000000,6326.977051,100926000
2021-08-20,6600.000000,6600.000000,6510.000000,6600.000000,6326.977051,120163500
2021-08-23,6515.000000,6590.000000,6515.000000,6590.000000,6317.391113,68253000
2021-08-24,6570.000000,6600.000000,6500.000000,6600.000000,6326.977051,59561500
2021-08-25,6600.000000,6605.000000,6585.000000,6600.000000,6326.977051,80751500
2021-08-26,6560.000000,6580.000000,6470.000000,6560.000000,6288.631836,74337000
2021-08-27,6490.000000,6530.000000,6490.000000,6510.000000,6240.700684,71572500
2021-08-30,6530.000000,6580.000000,6520.000000,6565.000000,6293.424805,74564500
2021-08-31,6520.000000,6570.000000,6515.000000,6550.000000,6279.045410,115373500
2021-09-01,6550.000000,6600.000000,6535.000000,6565.000000,6293.424805,67362500
2021-09-02,6525.000000,6575.000000,6455.000000,6540.000000,6269.458984,53257000
2021-09-03,6560.000000,6600.000000,6515.000000,6600.000000,6326.977051,35764500
2021-09-06,6600.000000,6605.000000,6550.000000,6575.000000,6303.011719,36780000
2021-09-07,6595.000000,6605.000000,6570.000000,6570.000000,6298.218262,53902000
2021-09-08,6550.000000,6595.000000,6420.000000,6440.000000,6173.595703,77888000
2021-09-09,6410.000000,6570.000000,6410.000000,6570.000000,6298.218262,110074000
2021-09-10,6495.000000,6565.000000,6495.000000,6520.000000,6250.286133,41483500
2021-09-13,6560.000000,6560.000000,6525.000000,6555.000000,6283.838867,29929000
2021-09-14,6590.000000,6595.000000,6495.000000,6545.000000,6274.252441,51990500
2021-09-15,6545.000000,6550.000000,6485.000000,6495.000000,6226.320801,44514000
2021-09-16,6580.000000,6580.000000,6480.000000,6500.000000,6231.113770,58672500
2021-09-17,6490.000000,6535.000000,6480.000000,6520.000000,6250.286133,117540000
2021-09-20,6570.000000,6590.000000,6510.000000,6585.000000,6312.597168,73157500
2021-09-21,6510.000000,6535.000000,6470.000000,6490.000000,6221.527344,57115500
2021-09-22,6500.000000,6580.000000,6500.000000,6555.000000,6283.838867,68722000
2021-09-23,6555.000000,6590.000000,6545.000000,6580.000000,6307.804688,60998500
2021-09-24,6500.000000,6585.000000,6500.000000,6585.000000,6312.597168,60539500
2021-09-27,6585.000000,6595.000000,6555.000000,6580.000000,6307.804688,55052500
2021-09-28,6540.000000,6560.000000,6500.000000,6520.000000,6250.286133,80186000
2021-09-29,6520.000000,6580.000000,6515.000000,6580.000000,6307.804688,74079000
2021-09-30,6600.000000,7000.000000,6595.000000,7000.000000,6710.430664,156848000
2021-10-01,6900.000000,6900.000000,6710.000000,6760.000000,6480.358398,103954500
2021-10-04,6740.000000,6960.000000,6740.000000,6960.000000,6672.085449,74719000
2021-10-05,6910.000000,6945.000000,6860.000000,6945.000000,6657.705566,54986500
2021-10-06,6980.000000,7180.000000,6970.000000,7180.000000,6882.984375,174312000
2021-10-07,7175.000000,7175.000000,7080.000000,7160.000000,6863.812012,107263500
2021-10-08,7200.000000,7300.000000,7175.000000,7290.000000,6988.433594,94643500
2021-10-11,7240.000000,7290.000000,7230.000000,7255.000000,6954.881836,47201000
2021-10-12,7255.000000,7320.000000,7245.000000,7320.000000,7017.192871,91067000
2021-10-13,7400.000000,8250.000000,7400.000000,7525.000000,7213.712891,210893300
2021-10-14,7600.000000,7900.000000,7600.000000,7750.000000,7429.404785,138811900
2021-10-15,7800.000000,7875.000000,7450.000000,7650.000000,7333.541504,142378200
2021-10-18,7650.000000,7675.000000,7475.000000,7525.000000,7213.712891,116644300
2021-10-19,7475.000000,7525.000000,7350.000000,7500.000000,7189.746582,134601200
2021-10-21,7500.000000,7550.000000,7350.000000,7400.000000,7093.883789,106120100
2021-10-22,7450.000000,7550.000000,7425.000000,7525.000000,7213.712891,96730700
2021-10-25,7400.000000,7525.000000,7400.000000,7525.000000,7213.712891,60329800
2021-10-26,7600.000000,7600.000000,7500.000000,7525.000000,7213.712891,70103000
2021-10-27,7575.000000,7575.000000,7425.000000,7450.000000,7141.814941,57067000
2021-10-28,7350.000000,7425.000000,7350.000000,7375.000000,7069.917480,75271900
2021-10-29,7450.000000,7475.000000,7375.000000,7475.000000,7165.781250,60639200
2021-11-01,7550.000000,7550.000000,7400.000000,7400.000000,7093.883789,38593400
2021-11-02,7375.000000,7425.000000,7250.000000,7300.000000,6998.020508,90535400
2021-11-03,7300.000000,7400.000000,7250.000000,7350.000000,7045.951660,61621500
2021-11-04,7425.000000,7475.000000,7375.000000,7375.000000,7069.917480,61081400
2021-11-05,7475.000000,7475.000000,7375.000000,7450.000000,7141.814941,43120400
2021-11-08,7500.000000,7600.000000,7450.000000,7575.000000,7261.644043,85441700
2021-11-09,7600.000000,7675.000000,7575.000000,7675.000000,7357.507324,101785800
2021-11-10,7675.000000,7675.000000,7575.000000,7650.000000,7333.541504,47503900
2021-11-11,7700.000000,7750.000000,7600.000000,7675.000000,7357.507324,55790000
2021-11-12,7750.000000,7750.000000,7525.000000,7525.000000,7213.712891,52590100
2021-11-15,7625.000000,7625.000000,7500.000000,7500.000000,7189.746582,67344200
2021-11-16,7400.000000,7475.000000,7325.000000,7475.000000,7165.781250,98616900
2021-11-17,7500.000000,7575.000000,7425.000000,7575.000000,7286.012207,61968100
2021-11-18,7425.000000,7500.000000,7400.000000,7400.000000,7117.688477,78839600
2021-11-19,7425.000000,7450.000000,7375.000000,7425.000000,7141.734863,68203700
2021-11-22,7425.000000,7525.000000,7400.000000,7475.000000,7189.827148,66328300
2021-11-23,7400.000000,7500.000000,7400.000000,7475.000000,7189.827148,43477500
2021-11-24,7575.000000,7575.000000,7425.000000,7475.000000,7189.827148,35181400
2021-11-25,7450.000000,7525.000000,7425.000000,7425.000000,7141.734863,40216100
2021-11-26,7400.000000,7450.000000,7250.000000,7275.000000,6997.457031,113288400
2021-11-29,7275.000000,7425.000000,7175.000000,7400.000000,7117.688477,87907900
2021-11-30,7325.000000,7425.000000,7275.000000,7275.000000,6997.457031,144923700
2021-12-01,7275.000000,7450.000000,7275.000000,7300.000000,7021.503418,76538100
2021-12-02,7375.000000,7500.000000,7300.000000,7500.000000,7213.873535,66831000
2021-12-03,7525.000000,7525.000000,7350.000000,7375.000000,7093.642578,63283700
2021-12-06,7450.000000,7475.000000,7350.000000,7350.000000,7069.596191,56944100
2021-12-07,7450.000000,7475.000000,7350.000000,7350.000000,7069.596191,51258200
2021-12-08,7450.000000,7475.000000,7400.000000,7425.000000,7141.734863,74775000
2021-12-09,7400.000000,7450.000000,7350.000000,7350.000000,7069.596191,54886400
2021-12-10,7325.000000,7375.000000,7275.000000,7375.000000,7093.642578,91092400
2021-12-13,7375.000000,7400.000000,7300.000000,7300.000000,7021.503418,59977100
2021-12-14,7300.000000,7375.000000,7275.000000,7300.000000,7021.503418,49763600
2021-12-15,7300.000000,7375.000000,7275.000000,7300.000000,7021.503418,52477600
2021-12-16,7375.000000,7400.000000,7275.000000,7275.000000,6997.457031,95171400
2021-12-17,7325.000000,7500.000000,7300.000000,7500.000000,7213.873535,107096800
2021-12-20,7350.000000,7400.000000,7325.000000,7375.000000,7093.642578,74753000
2021-12-21,7325.000000,7400.000000,7325.000000,7375.000000,7093.642578,52386100
2021-12-22,7425.000000,7425.000000,7325.000000,7325.000000,7045.549316,33232000
2021-12-23,7325.000000,7350.000000,7300.000000,7300.000000,7021.503418,37136400
2021-12-24,7300.000000,7350.000000,7300.000000,7300.000000,7021.503418,30802100
2021-12-27,7300.000000,7350.000000,7300.000000,7350.000000,7069.596191,20722100
2021-12-28,7375.000000,7400.000000,7325.000000,7350.000000,7069.596191,39343800
2021-12-29,7350.000000,7375.000000,7300.000000,7300.000000,7021.503418,42079500
2021-12-30,7350.000000,7350.000000,7300.000000,7300.000000,7021.503418,49954700
2022-01-03,7325.000000,7400.000000,7300.000000,7325.000000,7045.549316,54287400
2022-01-04,7325.000000,7450.000000,7325.000000,7400.000000,7117.688477,70624000
2022-01-05,7450.000000,7525.000000,7375.000000,7450.000000,7165.781250,76164900
2022-01-06,7500.000000,7525.000000,7425.000000,7475.000000,7189.827148,63657100
2022-01-07,7550.000000,7700.000000,7500.000000,7650.000000,7358.151367,143433300
2022-01-10,7575.000000,7650.000000,7550.000000,7600.000000,7310.058105,45351900
2022-01-11,7650.000000,7700.000000,7625.000000,7700.000000,7406.243652,110334600
2022-01-12,7700.000000,7700.000000,7650.000000,7700.000000,7406.243652,62606000
2022-01-13,7700.000000,7750.000000,7650.000000,7700.000000,7406.243652,50025200
2022-01-14,7700.000000,7850.000000,7650.000000,7850.000000,7550.520996,65898700
2022-01-17,7900.000000,7900.000000,7700.000000,7750.000000,7454.335449,63902600
2022-01-18,7775.000000,7775.000000,7550.000000,7675.000000,7382.197266,71476300
2022-01-19,7650.000000,7725.000000,7575.000000,7675.000000,7382.197266,60389700
2022-01-20,7725.000000,7775.000000,7625.000000,7775.000000,7478.382324,59925500
2022-01-21,7775.000000,7950.000000,7700.000000,7950.000000,7646.705566,63370500
2022-01-24,7825.000000,7850.000000,7775.000000,7800.000000,7502.428711,40278300
2022-01-25,7675.000000,7775.000000,7625.000000,7775.000000,7478.382324,106796900
2022-01-26,7700.000000,7750.000000,7650.000000,7700.000000,7406.243652,53350200
2022-01-27,7625.000000,7800.000000,7625.000000,7800.000000,7502.428711,71945100
2022-01-28,7800.000000,7825.000000,7700.000000,7775.000000,7478.382324,70595000
2022-01-31,7775.000000,7775.000000,7625.000000,7625.000000,7334.104492,68122000
2022-02-02,7775.000000,7800.000000,7675.000000,7800.000000,7502.428711,65308100
2022-02-03,7800.000000,7825.000000,7700.000000,7725.000000,7430.289551,35100600
2022-02-04,7750.000000,7800.000000,7700.000000,7725.000000,7430.289551,39324700
2022-02-07,7775.000000,7800.000000,7700.000000,7800.000000,7502.428711,56813200
2022-02-08,7750.000000,7850.000000,7725.000000,7725.000000,7430.289551,61883100
2022-02-09,7850.000000,7950.000000,7800.000000,7950.000000,7646.705566,108922200
2022-02-10,7950.000000,7950.000000,7750.000000,7750.000000,7454.335449,93277000
2022-02-11,7675.000000,7825.000000,7650.000000,7825.000000,7526.474609,71968800
2022-02-14,7750.000000,7775.000000,7700.000000,7700.000000,7406.243652,57710700
2022-02-15,7750.000000,7875.000000,7725.000000,7875.000000,7574.567383,55617000
2022-02-16,7850.000000,7975.000000,7825.000000,7975.000000,7670.751953,77055100
2022-02-17,7850.000000,7925.000000,7800.000000,7900.000000,7598.613281,48704600
2022-02-18,7950.000000,7950.000000,7850.000000,7925.000000,7622.660156,56813400
2022-02-21,7925.000000,7975.000000,7900.000000,7950.000000,7646.705566,43821700
2022-02-22,7900.000000,7950.000000,7850.000000,7900.000000,7598.613281,80095500
2022-02-23,7900.000000,8100.000000,7875.000000,8050.000000,7742.890625,99240300
2022-02-24,8125.000000,8150.000000,7925.000000,8000.000000,7694.798340,124947700
2022-02-25,7950.000000,8175.000000,7925.000000,8050.000000,7742.890625,135899900
2022-03-01,8000.000000,8175.000000,8000.000000,8050.000000,7742.890625,136616800
2022-03-02,8225.000000,8225.000000,7975.000000,7975.000000,7670.751953,100301000
2022-03-04,7975.000000,8025.000000,7900.000000,7900.000000,7598.613281,132983400
2022-03-07,7800.000000,7850.000000,7700.000000,7700.000000,7406.243652,130990900
2022-03-08,7700.000000,7850.000000,7650.000000,7650.000000,7358.151367,119256500
2022-03-09,7700.000000,7950.000000,7650.000000,7850.000000,7550.520996,132814500
2022-03-10,7925.000000,7975.000000,7800.000000,7925.000000,7622.660156,86484000
2022-03-11,7725.000000,7950.000000,7725.000000,7950.000000,7646.705566,61053900
2022-03-14,8050.000000,8100.000000,7950.000000,8075.000000,7766.937500,78432100
2022-03-15,8150.000000,8200.000000,8075.000000,8150.000000,7839.076172,111214500
2022-03-16,8275.000000,8275.000000,8075.000000,8200.000000,7887.167969,149761300
2022-03-17,8300.000000,8300.000000,8000.000000,8000.000000,7694.798340,132439400
2022-03-18,8000.000000,8100.000000,7900.000000,7900.000000,7598.613281,143981700
2022-03-21,7800.000000,7950.000000,7800.000000,7900.000000,7598.613281,85485500
2022-03-22,7900.000000,7950.000000,7875.000000,7925.000000,7622.660156,60010900
2022-03-23,7925.000000,7950.000000,7825.000000,7900.000000,7598.613281,82208000
2022-03-24,7850.000000,7950.000000,7800.000000,7925.000000,7622.660156,95245100
2022-03-25,7900.000000,7950.000000,7900.000000,7950.000000,7646.705566,85101200
2022-03-28,7825.000000,7900.000000,7800.000000,7900.000000,7715.067383,83911500
2022-03-29,7875.000000,7900.000000,7825.000000,7850.000000,7666.237793,62180600
2022-03-30,7900.000000,7900.000000,7825.000000,7875.000000,7690.652344,71430600
2022-03-31,7925.000000,8000.000000,7875.000000,7975.000000,7788.311523,112691900
2022-04-01,8075.000000,8075.000000,7850.000000,7925.000000,7739.482422,105575400
2022-04-04,7925.000000,7925.000000,7825.000000,7900.000000,7715.067383,57321200
2022-04-05,7900.000000,7900.000000,7850.000000,7900.000000,7715.067383,48528300
2022-04-06,7825.000000,7850.000000,7750.000000,7750.000000,7568.578613,119263000
2022-04-07,7725.000000,7825.000000,7700.000000,7750.000000,7568.578613,68619400
2022-04-08,7800.000000,7875.000000,7775.000000,7850.000000,7666.237793,69791600
2022-04-11,7825.000000,7875.000000,7725.000000,7725.000000,7544.163574,62776200
2022-04-12,7725.000000,7800.000000,7700.000000,7800.000000,7617.408203,73471300
2022-04-13,7800.000000,7850.000000,7750.000000,7800.000000,7617.408203,57622100
2022-04-14,7800.000000,7800.000000,7700.000000,7700.000000,7519.749512,93342900
2022-04-18,7700.000000,7725.000000,7625.000000,7700.000000,7519.749512,68464700
2022-04-19,7700.000000,7700.000000,7625.000000,7625.000000,7446.504883,98632000
2022-04-20,7725.000000,7725.000000,7625.000000,7650.000000,7470.919434,124388800
2022-04-21,7800.000000,7925.000000,7750.000000,7925.000000,7739.482422,129323400
2022-04-22,7850.000000,7925.000000,7800.000000,7875.000000,7690.652344,85956100
2022-04-25,7875.000000,8000.000000,7825.000000,8000.000000,7812.726074,91279600
2022-04-26,7925.000000,8125.000000,7925.000000,8125.000000,7934.800293,128360900
2022-04-27,8075.000000,8200.000000,8075.000000,8200.000000,8008.044434,89463100
2022-04-28,8250.000000,8250.000000,8075.000000,8125.000000,7934.800293,133730600
2022-05-09,7875.000000,7900.000000,7600.000000,7600.000000,7422.089844,456796600
2022-05-10,7250.000000,7600.000000,7250.000000,7525.000000,7348.845703,268445700
2022-05-11,7525.000000,7700.000000,7450.000000,7650.000000,7470.919434,156535200
2022-05-12,7525.000000,7550.000000,7275.000000,7275.000000,7104.697754,240529600
2022-05-13,7250.000000,7475.000000,7250.000000,7325.000000,7153.527344,212968600
2022-05-17,7275.000000,7475.000000,7275.000000,7400.000000,7226.771973,159657600
2022-05-18,7500.000000,7575.000000,7375.000000,7575.000000,7397.675293,153514300
2022-05-19,7400.000000,7475.000000,7375.000000,7450.000000,7275.601563,140908900
2022-05-20,7425.000000,7475.000000,7400.000000,7400.000000,7226.771973,86520200
2022-05-23,7450.000000,7475.000000,7350.000000,7375.000000,7202.356934,71603500
2022-05-24,7325.000000,7475.000000,7325.000000,7350.000000,7177.942383,108710800
2022-05-25,7400.000000,7450.000000,7350.000000,7375.000000,7202.356934,76747400
2022-05-27,7525.000000,7575.000000,7475.000000,7575.000000,7397.675293,84336900
2022-05-30,7575.000000,7600.000000,7475.000000,7575.000000,7397.675293,105411400
2022-05-31,7600.000000,7750.000000,7525.000000,7750.000000,7568.578613,286292700
2022-06-02,7625.000000,7675.000000,7525.000000,7575.000000,7397.675293,149226300
2022-06-03,7600.000000,7675.000000,7575.000000,7600.000000,7422.089844,80563100
2022-06-06,7550.000000,7575.000000,7425.000000,7450.000000,7275.601563,81140300
2022-06-07,7300.000000,7475.000000,7300.000000,7375.000000,7202.356934,129242500
2022-06-08,7500.000000,7600.000000,7425.000000,7600.000000,7422.089844,108910500
2022-06-09,7500.000000,7575.000000,7500.000000,7500.000000,7324.430664,107828300
2022-06-10,7400.000000,7450.000000,7350.000000,7350.000000,7177.942383,111768600
2022-06-13,7300.000000,7400.000000,7275.000000,7350.000000,7177.942383,85539500
