Date,User,Tweet
2022-12-27 16:49:18+00:00,alekda,@janganngadu @aniesbaswedan Pantesan rada iteman sekarang ... https://t.co/KZFnt41aZq
2022-12-27 16:47:07+00:00,paidjo2018,@Matahari_1912 @CutSarina5 @RadarKorupsi @uusbustami @IiiZahrah @CindyBexter @mueeza02 @basela71008 @k4yyona_ @yaminhariyanto @Patiunus14 @DrEvaChaniago @DrTaufan1 @effzar_za @agungmozin @nugrohost7 @HerrySuryya @DjudjuP @Mdy_Asmara1701 @IJM @HRF @HeriMaryadi15 @msaid_didu @MichelAdam5l5 @masdwika @AgusYudhoyono @MuhammadJafarK4 @FPD_DPR @LAZARUSCHAKWERA @dr_koko28 @democrazymedia @resep_JSR @Fatah_drSPM @BanggaKadrun @FPKSDPRRI @RiswanHaris212 @liem_id @suryapaloh18 @NasDem @PDemokrat @aniesbaswedan @susno2g @MSKaban3 @BennyHarmanID @hincapandjaitan @Amien__Rais @RidhoRahmadi85 @say_ulva @KPU_ID Aamiin
2022-12-27 16:46:19+00:00,Samaun08038374,@CaesaraFrank @aniesbaswedan Kau janda ditinggal pergi ya
2022-12-27 16:45:17+00:00,GondesEnergy,"@BosPurwa @aniesbaswedan Gak perlu teriak "" lawan korupsi"",, sederhana saja "" bukan milik saya""

Ke ingat yg sering teriak "" saya Pancasila,,NKRI harga mati "",, tapi ruwet,,ruweettt,,,"
2022-12-27 16:45:06+00:00,cenul_kw,@AkuAtikaFaya @aniesbaswedan https://t.co/SOEhX6SRh7
2022-12-27 16:43:18+00:00,cenul_kw,@AkuAtikaFaya @aniesbaswedan https://t.co/SYWFMwueWU
2022-12-27 16:42:04+00:00,Lucyfer62,@MARQUEZ__93 @aniesbaswedan @sandiuno
2022-12-27 16:41:44+00:00,NovelBamukmin,Bendera perang telah kami kibarkan! Dukung aniesbaswedan pada #Pilpres2024 demi tegaknya khilafah di Indonesia
2022-12-27 16:41:41+00:00,Lucyfer62,@MARQUEZ__93 @aniesbaswedan @sandiuno jgn lupa ya. 🤕
2022-12-27 16:41:01+00:00,CeritaAHY_,Anies Baswedan-Agus Harimurti Yudhoyono Semakin Solid https://t.co/rNPI020Xxf https://t.co/lsWUNGEH3r #AHYPimpinPerubahan
2022-12-27 16:39:56+00:00,jokotuek,@ZulkifliUsman15 @MTaufik_0333 @ijonk_ID @Farid78580326 @aniesbaswedan https://t.co/tfg1Ot62uk
2022-12-27 16:38:58+00:00,Official3Ato,@OposisiCerdas ITU KAN VERSI MAU NYA JIN KERBAU wakwakwak...Kalau Versi kami kan YANG PALING PANTAS DAN CERDAS UTK JADI PRESID3N TH 2024 ITU HANYA ANIES BASWEDAN.  Ganjar Pranowo dan si Puan Maharani sangat belum layak dan tak pantas utk menjadi Presiden RI
2022-12-27 16:37:45+00:00,kadiyono,@Tita83079013 @aniesbaswedan https://t.co/t4JTVV3O0j
2022-12-27 16:37:35+00:00,PowerInvestindo,"@rahmaaulia45 Cawapres potensial dampingi Anus capres ke 2024
@aniesbaswedan @Relawananies @ustadzkhalid @UAS_AbdulSomad @adihidayat_fans @aagym @HelmiFelis_ @MprAldo @GeiszChalifah @sutanmangara @bachrum_achmadi @ekowboy2 @musniumar @alisyarief @Muhammad_Saewad @fadlizon @keuangannews_id"
2022-12-27 16:36:43+00:00,Ijaunsiw,@Rizkibaswedan2 @dpprabithah @MUIPusat @Muhammad_Saewad Yohanes @aniesbaswedan kok gk dicolek
2022-12-27 16:35:25+00:00,mung_paryono,@LANGKAHANIES @aniesbaswedan @bos_sir Ooooo... Yang sekarang namanya Yohanes Anis Rasid Baswedan Singh itu ya...
2022-12-27 16:35:19+00:00,Ariamanik___,"@BNurvia @JokerVenom_Mey @hendra0201 @Thalomoan1 @laki2enjoy @Eppoy89 @Dennysiregar7 @yusuf_dumdum @aniesbaswedan Congor mu yg kmpungan....share gambar ditanya itu daerah mana congornya kicep....
Huuuuuuuu...😂🤣😂🤣...war modal gambar editan...huuuuu...bwntar lagi 2023 cok...masih goblok aja lu"
2022-12-27 16:34:59+00:00,DadiSadadi,"@aniesbaswedan @feryfarhati Yang demo diajak makan atuh Bung Anis...
🤭🤭🤭"
2022-12-27 16:34:43+00:00,PowerInvestindo,"@AswantGardapati Om Somad betul kale, kalo sdh turun mesin emang sdh gak enak lagi
Lautan sayur mayur &amp; buah2an sambut capres
@aniesbaswedan @Relawananies @ustadzkhalid @UAS_AbdulSomad @adihidayat_fans @aagym @HelmiFelis_ @MprAldo @GeiszChalifah @sutanmangara @bachrum_achmadi @ekowboy2 @musniumar"
2022-12-27 16:33:42+00:00,geloraco,"Beredar Video Anies Baswedan Dicuekin Saat Blusukan di Solo, Ramai 'Digoreng': Gak Ada Doorprize Ya?
https://t.co/cnnBjOQkeh"
2022-12-27 16:32:32+00:00,wanz99_rif,@03__nakula @aniesbaswedan @MprAldo Namanya keren @MprAldo 👏👏 tapi tampilan mirip pemulung... 😂😂
2022-12-27 16:32:24+00:00,MM84024016,Sudah ada perubahan namanya Johanes Anies Baswedan 🤭🤭🤭
2022-12-27 16:31:45+00:00,pandawinata__,@opa_opolah @janganngadu @aniesbaswedan Lu makan apa nies ? Semur babi ? https://t.co/uEiWLLM2OK
2022-12-27 16:31:10+00:00,Morenho117,@QaillaAsyiqah @aniesbaswedan Ini badut2 di kasih nasbung aj bubar nii😁
2022-12-27 16:29:37+00:00,pandawinata__,@janganngadu @aniesbaswedan Nama terkeren Johanies baswedan Singh presiden dari INSTITUT LOWER CLUB 👏👏👏 https://t.co/LPCNUZ7xdC
2022-12-27 16:28:43+00:00,ababil_santoso,"@marlina_idha @aniesbaswedan Wa'alaikum salam warahmatullahi wabarokatu, salam ke bapak Yohanes Anies Baswedan ya"
2022-12-27 16:28:06+00:00,elembana1,"@aniesbaswedan Tugasmu Sudah selesai Be, selamat jalan."
2022-12-27 16:27:01+00:00,beringinculture,Elektabilitas Anies melejit kenapa??? Tidak fair??? #HappyBirthdaySalmanKhan #UkraineWar #KARINA #AniesNasdemOut #aniesbaswedan #nasdem #golkarindonesia #GanjarPranowo #airlanggahartarto https://t.co/ftyfNZU6VA
2022-12-27 16:26:30+00:00,DesaJamhari,@bkapal04 @MauritsAlberth @Gilar1990 @faruq06254776 @ilhamjati4 @MasJanto6 @adianasrul @DharulFit @Syarman59 @satriadjenar @BoediHardjono2 @Sekber_AniesId @aniesbaswedan @joulepakir @VIPNetizen @AndiSinulingga @tatakujiyati @Mdy_Asmara1701 @abu_waras @MCAOps @WZastra @EdyKiantolol @dprddkijakarta @DPR_RI @DPDRI @KPK_RI @KataBewe @hamdanzoelva @ReflyHZ @msaid_didu @karniilyas @NajwaShihab @antikorupsi @Dennysiregar7 @kangdede78 @RuhutSitompuul @Uki23 @kurawa @Giring_Ganesha @grace_nat @_ekokuntadhi @lelakimusaja @Buaya_Sumur @GunRomli @03__nakula @FerdinandHutah4 @ChusnulCh__ @KenzMantasi @mprgoid Asal jangan disebut kadrun 😜
2022-12-27 16:26:17+00:00,Fatchiya5,@NasDem @aniesbaswedan Doa kami sll...Smg Nasdem feat PKS n Demokrat...dll..?..n para pendukung Anies Baswedan n cawapres terbaik dr Allah/ Tuhan Yg MahaEsa..sll sehat wal afiat dlm lindungan Allah n in sya Allah menang d pilpres 2024...AamiinyaRabb
2022-12-27 16:25:08+00:00,B171Jakarta,@LANGKAHANIES @aniesbaswedan Sdh wajibnya jika menjadi pemimpin.🙏 https://t.co/6BKqTz7Bxg
2022-12-27 16:24:58+00:00,SKHery8,"@Tita83079013 @aniesbaswedan Asal bisa jadi presiden,apapun akan doi lakukan.. https://t.co/JgwqmBsHpk"
2022-12-27 16:24:09+00:00,Lambe_Nggambleh,"Anies Bawesdan Kunjungi Pasar Gede Solo, Sunyi Sepi Fans Anies Kadrun Pada Sembunyi #aniesbaswedan #Trending #Trendingtopic #viral #lambenggamblehjogja 

https://t.co/fPCx03AWgN https://t.co/FuVgjEHQnQ"
2022-12-27 16:23:35+00:00,dhiemasrizaldy,@petruspasaribuu @aniesbaswedan @prabowo @Gerindra Emg pd bego semua...yg pilih manusia muna gini...
2022-12-27 16:23:18+00:00,Muhammaddeswan3,@QaillaAsyiqah @aniesbaswedan Hahaha....wajar baru didatangi tamu agung sang taipan
2022-12-27 16:22:23+00:00,Cakra95258571,"@IwanIwanely72 Anies Baswedan is the next president,........"
2022-12-27 16:15:44+00:00,Maruahalsiahaa2,@DEDIDARMAWANSY7 @Tita83079013 @aniesbaswedan 😀😀🤣😀😀
2022-12-27 16:15:00+00:00,seide_id,Anies Baswedan Dengan Nama Baptis Yohanes https://t.co/5uFXEVnOnZ
2022-12-27 16:14:28+00:00,akun_easy,@AnakLolina2 Bener ni anak didik Wan @aniesbaswedan saat wan anis hd mentri niii🤤
2022-12-27 16:14:27+00:00,MakaraPanca,@03___nakula Tolong saudara @aniesbaswedan di klarifikasi terkait ini. 🤣🤣🤣🤣
2022-12-27 16:13:23+00:00,Pergerakan1,"@aniesbaswedan Kasian Yohanies Yaman di cuekin 🤭🤭🤭 Kardun bisa lu begoin oi, pikiran warga ini ondel2 Jakarta npaen pada kemari? https://t.co/5ew5FHoc6d"
2022-12-27 16:13:04+00:00,Azt1p88595158,"@chusnuIch_ @aniesbaswedan @ganjarpranowo Ayo relawan ganjar semangat terus, ini mah pasti banyak fee nya. yah untuk 10 x kegiatan ganjar, kan lumayan juga 😀"
2022-12-27 16:12:56+00:00,BNurvia,@hendra0201 @JokerVenom_Mey @Thalomoan1 @laki2enjoy @Eppoy89 @Dennysiregar7 @yusuf_dumdum @aniesbaswedan Wkkkk...nemu aja ..yg mmbuat cebong kikuk🤣
2022-12-27 16:12:45+00:00,04_zainal,"Paskah deklarasi Yohanes Anies Baswedan sbg Capres,satu persatu elite partai Nasdem mengundurkan diri.

Terbaru,Siswono Yudo Husodo dia menjabat sbg Ketua Dewan Pertimbang Nasdem.

Dgn mundurnya Siswono
Nasdem rontok sebelum bertanding. https://t.co/BctDULmza5"
2022-12-27 16:11:56+00:00,Den_Bagus36,@Poerna9 @Paltiwest @aniesbaswedan Menyambit
2022-12-27 16:11:36+00:00,BNurvia,@JokerVenom_Mey @hendra0201 @Thalomoan1 @laki2enjoy @Eppoy89 @Dennysiregar7 @yusuf_dumdum @aniesbaswedan Ini lgi cebong ..sumur resapan belum jadi divideoin .pndukung ganjar kbnyakan nnton video porno  🤣🤣🤣 jdii stres
2022-12-27 16:11:07+00:00,PowerInvestindo,"@BerhadiahPulpen Pembual disambut lautan sayur mayur buah2an
@aniesbaswedan @Relawananies @ustadzkhalid @UAS_AbdulSomad @adihidayat_fans @aagym @HelmiFelis_ @MprAldo @GeiszChalifah @sutanmangara @bachrum_achmadi @ekowboy2 @musniumar @alisyarief @Muhammad_Saewad @fadlizon @keuangannews_id @NasDem"
2022-12-27 16:10:38+00:00,maryati_24,@tobatkumat888 @Jkt_Networks @aniesbaswedan Sueee kaga knl om aku
2022-12-27 16:09:34+00:00,zamal_wilda,"@Ndranomade @JokoWah33372742 @CEBONGINSAF3 @DsSupriyady @geloraco @jokowi @kaesangp @aniesbaswedan Lah, situ kadrun.."
2022-12-27 16:09:16+00:00,inilahdotcom,"Siswono Yudo Husodo menyatakan mundur dari kursi Ketua Dewan Pertimbangan (Wantim) Partai NasDem. Menurut Wakil Ketua Umum (Waketum) Partai NasDem Ahmad Ali, pengunduran diri Siswono tak terkait langkah Partai NasDem mengusung Anies Baswedan sebagai… https://t.co/RpM7iiSmUW"
2022-12-27 16:09:03+00:00,PowerInvestindo,"@DjokoRetnadi Penghargaan orang luar kpd pak Jokowi, dibuatin mesjid yg megah
@aniesbaswedan @Relawananies @ustadzkhalid @UAS_AbdulSomad @adihidayat_fans @aagym @HelmiFelis_ @MprAldo @GeiszChalifah @sutanmangara @bachrum_achmadi @ekowboy2 @musniumar @alisyarief @Muhammad_Saewad @fadlizon"
2022-12-27 16:08:50+00:00,dvctoz,@petruspasaribuu @aniesbaswedan @prabowo @Gerindra blm ada komen dari pak Johanes kah ?
2022-12-27 16:08:47+00:00,tobatkumat888,@Jkt_Networks @maryati_24 kabur kabar mba mar kabur bareng @aniesbaswedan  🤣🤣🤣
2022-12-27 16:08:42+00:00,wanz99_rif,Inilah contoh orang2 Munafiq... 😂😂😂 @MUIPusat  @NasDem @aniesbaswedan
2022-12-27 16:08:25+00:00,AntonySusan3,@aniesbaswedan Selamat Natal Bpk. Yohanes @aniesbaswedan
2022-12-27 16:07:01+00:00,Mutiaratimur07,@korvi4 @chusnuIch_ @aniesbaswedan Cek manokwari
2022-12-27 16:06:56+00:00,PowerInvestindo,"@MranggaTbk Informasi dari malaikat maut, beliau tdk ikut pemilu, sdh dijemput lbh dulu
@aniesbaswedan @Relawananies @ustadzkhalid @UAS_AbdulSomad @adihidayat_fans @aagym @HelmiFelis_ @MprAldo @GeiszChalifah @sutanmangara @bachrum_achmadi @ekowboy2 @musniumar @alisyarief @Muhammad_Saewad"
2022-12-27 16:06:10+00:00,Mutiaratimur07,"@SekringP @chusnuIch_ @aniesbaswedan Klo bubarin hnya 1 gereja masih wajar... kmu blm lihat ya,pas natalan covid hilang pas datang bulan puasa covid meningkat saat hari raya lockdown 😏😏😂😂😂....

Itu biasanya trjadi di hampir seluruh negara ini sejak 2019,dan kristen hnya mngalaminya sekli,masih gk brsyukur  jg?"
2022-12-27 16:05:54+00:00,BNurvia,@Ariamanik___ @JokerVenom_Mey @hendra0201 @Thalomoan1 @laki2enjoy @Eppoy89 @Dennysiregar7 @yusuf_dumdum @aniesbaswedan Wkkkkkkkk...cebong kampungan
2022-12-27 16:03:56+00:00,Palimo71092615,"@satriohendri Ya klu Demokrat dn pks mencela mencle, sementara Nasdem sdh berkorban u koalisi ini.. lebih ajak PKB, yg penting @aniesbaswedan capres dl.. soal wakil gk penting, tapi kayaknya cak Imin moncer juga.."
2022-12-27 16:02:18+00:00,EmiPratama8,@Tita83079013 @aniesbaswedan Edyann
2022-12-27 16:02:06+00:00,halim16822259,@aniesbaswedan Singah pak anis ke ule le jugak
2022-12-27 16:01:56+00:00,AntonJsupriadi,@Moch_herianto @aniesbaswedan Wkwkwkwkwk...
2022-12-27 16:00:44+00:00,haesshmh,"@petruspasaribuu @aniesbaswedan @prabowo @Gerindra Bohong adalah kesehariannya
Jujur adalah kesengsaraannya
Saban hari bohong
Sengsaralah Wan Jamban saat jujur"
2022-12-27 15:59:30+00:00,Azt1p88595158,"@Anak__Ogi @aniesbaswedan @musniumar @CCICPolri @DivHumas_Polri yang sebar hoaks si ganjar, yang porno porno itu bukan dipesantren tapi ditempat pelacuran"
2022-12-27 15:59:30+00:00,firzahusainInc,@papa_proxy @M4m4n_4bdull_R4 @aniesbaswedan 🤭🤭
2022-12-27 15:59:23+00:00,AlbyRuhi,@QaillaAsyiqah @aniesbaswedan https://t.co/DpBO8yPmay
2022-12-27 15:59:03+00:00,Linglin32106800,@kangdede78 @aniesbaswedan Iri ya
2022-12-27 15:58:33+00:00,samsir_batahani,@Darisrizal06 @bs_vito kenapa ya yang anti pak @aniesbaswedan bahasanya kotor banget ya
2022-12-27 15:57:34+00:00,jatmikoprawiro,@AsepSuwarno77 @aniesbaswedan Hahaha
2022-12-27 15:55:02+00:00,baonk_photo,@BosPurwa @aniesbaswedan https://t.co/XGW3Xg98bS
2022-12-27 15:54:43+00:00,CvUspati,@aniesbaswedan @feryfarhati Trus banyak masyarakat yg membludak menyambut gak bos..??
2022-12-27 15:54:18+00:00,PowerInvestindo,"@DoankWarto Kaum kadrun haramkan ucapan Natal, 
Halal angpaunya tdk liat orangnya
@aniesbaswedan @Relawananies @ustadzkhalid @UAS_AbdulSomad @adihidayat_fans @aagym @HelmiFelis_ @MprAldo @GeiszChalifah @sutanmangara @bachrum_achmadi @ekowboy2 @musniumar @alisyarief @Muhammad_Saewad"
2022-12-27 15:54:08+00:00,matkoplak77,"Manusia pembohong yg kini punya nama baptis Yohanes !!
Sekali berbohong akan berbohong sampai mati .
Gak sangka ya demi kekuasaan dia rela menjadi Yohanes Anies Baswedan !
Selamat Natal &amp; Tahun baru Yohanes Anies Baswedan. https://t.co/nzvchMt2u8"
2022-12-27 15:53:42+00:00,eleven_light,"😄😄😄 Mantap tenan..Wong solo
Netizen Puji Warga Solo yang Tolak Kedatangan Anies Baswedan: Semoga Menginspirasi Warga Daerah Lain https://t.co/gbu26kz30Z"
2022-12-27 15:52:36+00:00,Simanjunta9Nico,"Pakar Hukum Tata Negara: Rezim Cemas Anies jadi Presiden 2024. 

“Kita memang butuh sebuah pemerintahan dan rezim yang baru yang barangkali jauh lebih menjanjikan sebagai New Hope ya. Nah kalau persepsi New Hope itu mungkin saja Anies Baswedan.”
https://t.co/KSVhNsLZEF"
2022-12-27 15:52:06+00:00,moodyt704,@DwiHart08845750 @geloraco Maaf gak ngeladenin pengikut murtadin Yohanes Anies Baswedan 🤣🤣🤣 takut ketularan guoblok 🖕 https://t.co/sGorGiTTmG
2022-12-27 15:50:51+00:00,Azt1p88595158,@Anak__Ogi @aniesbaswedan @ekowboy2 @Yurissa_Samosir nih gambar si pembohong https://t.co/werLqscD66
2022-12-27 15:50:37+00:00,sapasiap,"@Aguscah88555821 Ya namanya 
MUNAFIK @aniesbaswedan 
Matinya BAU AMIES ini
Dan masuk NERAKA😜
Karena Muka dua
Nanti disiram air tembaga"
2022-12-27 15:50:26+00:00,HooHooTan,@Uki23 Ini data nyata tp komplotan @aniesbaswedan pura pura tutup mata
2022-12-27 15:49:49+00:00,PowerInvestindo,"@retnosetyow4t Jokowi pemimpin cerdas dan pekerja keras yg tulus &amp; rendah hati
@aniesbaswedan @Relawananies @ustadzkhalid @UAS_AbdulSomad @adihidayat_fans @aagym @HelmiFelis_ @MprAldo @GeiszChalifah @sutanmangara @bachrum_achmadi @ekowboy2 @musniumar @Muhammad_Saewad @jokowi @ganjarpranowo"
2022-12-27 15:49:15+00:00,GP_GarisLucu,@ASY650107 @Gnana_uda @aniesbaswedan 🤣🤣🤣
2022-12-27 15:48:04+00:00,GrsJulius,"@Musti_Umbar @NasDem Sepertinya Masuk Akal🤣
Jangan salahkan capres 
""Tuan penata negara Johanies Anies Baswedan Singh ""dengan merosotnya elektabilitas partai Nasdem.
Toh dalam rakernas 17 Juni lalu
Ketumnya sendiri Surya Paloh Cuma memiliki satu Suara.
Salahkan Kader dong!

Sudahkah prof sisiran?"
2022-12-27 15:46:54+00:00,PowerInvestindo,"@WagimanDeep_IX Rakyat masif menolak capres identitas
Koalisi blm terbentuk, 
PT 20% tdk ada, 
Jadwal kampanye masih lama
@aniesbaswedan @Relawananies @ustadzkhalid @UAS_AbdulSomad @adihidayat_fans @aagym @HelmiFelis_ @MprAldo @GeiszChalifah @sutanmangara @bachrum_achmadi @ekowboy2 @musniumar"
2022-12-27 15:46:43+00:00,UmiSagita3,"Ya Rabb Takdirkan Anies Baswedan Menjadi Presiden Indonesia 2024~2029, Kami Ingin Perubahan di Indonesia Ini Ya Rabb, Aamiim https://t.co/zhPhiwbKuE"
2022-12-27 15:46:24+00:00,Azt1p88595158,"@Anak__Ogi @aniesbaswedan @ekowboy2 @Yurissa_Samosir ini mah namanya pemimpin dungu diatas dungu, nerima bisikan yg nggak valid, gitu dikritik ehh disinformasi. beleng beleng mentong si raja kodok"
2022-12-27 15:45:20+00:00,Pemersa790,"Gkpp Wan @aniesbaswedan 😁
Demi cpres muka tembok pun jadi.
Kuncinya cuma satu,y itu cengar cengir🫢"
2022-12-27 15:44:54+00:00,edwingosal,"@ruhutsitompul Orang munafik itu sdh ngak punya rasa malu, cuma bisanya ngebacot aja alias ngomong besar tetapi prestasi kerjanya kenyataannya nol besar. @aniesbaswedan"
2022-12-27 15:44:13+00:00,AtukKe3,"@alextham878 Mantap udah ambil dia but @aniesbaswedan jadib cawapres lu
Yakin menang lu but 
https://t.co/QBuaepLH70"
2022-12-27 15:43:13+00:00,Grosir__sepatu,"@Anak__Ogi @aniesbaswedan @musniumar @CCICPolri @DivHumas_Polri Tapi itu aksi bayaran kan?
Udalah bong
Nyari duit yg halal"
2022-12-27 15:41:44+00:00,NovelBamukmin,Indonesia maju dan bermartabat dalam sistim khilafah! Dukung aniesbaswedan pada #Pilpres2024
2022-12-27 15:41:27+00:00,TukiyemTukiyem8,"@aniesbaswedan telah di baptis dan di beri nama Johanes Anies Rasyid Baswedan. 
Jadi sudah non muslim?
Artinya... 
Jika dia masuk jadi capres. Maka dia adalah capres non muslim pertama di Indonesia..
Gimana menurut 
@SAHABATAnies1 
@PKSejahtera 
@UAS_AbdulSomad https://t.co/3VSUcOqOwx"
2022-12-27 15:40:43+00:00,YudhaShanny2,"Luar biasa!!

Tanpa ada door prize, massa ribuan orang menyambut kedatangan Anies Baswedan..

Anies Presiden RI yang ke 2024 ✊ https://t.co/0qP5AGlfch"
2022-12-27 15:40:21+00:00,AlPutra92731742,@Mdy_Asmara1701 Coba colek YOHANES anies baswedan SINGH nduk. Biar lu gak kena stroke kerna kaget... 🤣😂😅
2022-12-27 15:38:17+00:00,AntonKu08408962,"@AchmadFalah6 @DealovaAbimanyu @aniesbaswedan 🐫🐫🐫 
👇 https://t.co/bWrfqxp9p8"
2022-12-27 15:38:15+00:00,umaralims,"Dari @aniesbaswedan akhir akhir ini kita menonton muncul kejahatan politik dan kejahatan moral oleh anak bangsa yg tolol dan munafik. Kejahatan itu mrk lakukan terhadap semua aktivitas #anis. Manusia model ini, sungguh sedang merusak demokrasi dan tatanan sosial scr menyeluruh."
2022-12-27 15:35:46+00:00,ASoejagad,@Anak__Ogi @aniesbaswedan @musniumar @CCICPolri @DivHumas_Polri Para relawan digital dobol jaran mulai bekerja
2022-12-27 15:35:46+00:00,Dewasuri30,"Pa @aniesbaswedan jgn lupa saran sya, ambil cawapres dr TNI dan dekat dgn n u y pa 🙏"
2022-12-27 15:35:17+00:00,eleven_light,@Tita83079013 @aniesbaswedan 🤣🤣🤣 yo olo...napsu bgt pngen jd pleciden 2224...itulah agenda mreka2 yg mngubah UUD45... Biar klo gk asli bs nyalon.
2022-12-27 15:33:56+00:00,RiskaRi15138029,@om_eprajol @aniesbaswedan Oh yaudh iya deh enak
2022-12-27 15:33:17+00:00,sapasiap,"Bye bye
@aniesbaswedan
PARTAIPUN BIMBANG
Tinggalkan🆎
Ingat DKI👇
KARMA Mencerna
Tanpa Rasa
SARAcak Jabatan
KAFIRman tuhan di mainkan
PKIntoleransi"
2022-12-27 15:32:45+00:00,patualanggaAsse,"Forwd  :  Nama baptis atau gelar Yohanes kepada bapak Anies Baswedan yang kalau disingkat kalian tahu sendiri apa nama baptis diberikan kepada seseorang yang beragama Kristen tidak kepada orang yg beragama lain. next
https://t.co/8YGORpsWLT"
2022-12-27 15:31:57+00:00,SurosoSuryono,@LANGKAHANIES @aniesbaswedan @bos_sir 🤑🤑🤑🤑
2022-12-27 15:31:46+00:00,Talaga_51022,"@NatanaelPakpa10 @aniesbaswedan @HelmiFelis_ Setiap hembusan nafas, pandangan mata dan langkah WAN Yohanis adalah tipu daya kebodohan belaka"
2022-12-27 15:29:36+00:00,KunkunTarkun,@petruspasaribuu @aniesbaswedan @prabowo @Gerindra Pantas jd ustadz bele bele gegara Anis.
2022-12-27 15:28:58+00:00,RAbdinyo,@benuaandin @LANGKAHANIES @aniesbaswedan 🤣🤣🤣
2022-12-27 15:27:25+00:00,INDONESIAPERKS4,"Semoga Anies Baswedan Menjadi Seorang Yohanes Pembaptis ‼️

Membaptis Kadrun
Membaptis Rizieq
Membaptis UAS
Membaptis HTI, FPI 
😁😂😝
. https://t.co/YsgTZ86758"
2022-12-27 15:26:06+00:00,RepelitaO,"[HOT NEWS] Anies Baswedan Ditolak Datang ke Solo Padahal Cuma Mau Undangan, Tatak Ujiyati: Benar-benar Absurd! https://t.co/4cD2FVsluY"
2022-12-27 15:25:57+00:00,AtukKe3,"@putri_Aalona Marga nya dong apa jangan nama baptisnya aja marga nya apa yg cocok buat@aniesbaswedan?
Rajaguguk?  Si butar butar? Sihotang? Apa pangariibuan?"
2022-12-27 15:25:33+00:00,L0v3Indonesia,"@PadmavatiPrati1 @aniesbaswedan , tolong peliharaanmu di jinakkan..."
2022-12-27 15:24:47+00:00,KigundulG,@NataliusPigai2 LALU BAGAIMANA DENGAN ANIES BASWEDAN OM @NataliusPigai2
2022-12-27 15:24:46+00:00,ReSinagal2,Bagaimana ? @aniesbaswedan
2022-12-27 15:23:58+00:00,Hoky68293174,@musniumar Jembutnya  Yohanes Anies Baswedan
2022-12-27 15:23:17+00:00,peps_1234,@QaillaAsyiqah @aniesbaswedan Kang ojeg hahaha
2022-12-27 15:23:15+00:00,RepelitaO,"Soal Formula E, Refly Harun Sebut Anies Baswedan Tak Bisa Dipidanakan https://t.co/fYdgG5IQgK"
2022-12-27 15:22:32+00:00,RepelitaO,"[HOT NEWS] Pantas Diburu KPK, Ternyata Anies Baswedan Dianggap Bisa Tumbangkan Rezim dan Oligarki https://t.co/q2Ssajk3nT"
2022-12-27 15:22:15+00:00,AniRohanj,@dukcapiljakarta @aniesbaswedan @ArizaPatria @DKIJakarta Pak saya mau buat bpjjs KK saya dan KTP saya baru saja pindahan bagaimana  cara untuk mengecek bahwa KK dan KTP saya sudah masuk ke wilayah jakarta
2022-12-27 15:20:14+00:00,L0v3Indonesia,@_tukangrosok Gereja nya sdh dapat uang ya... asal² sj nyematkan nama ke si @aniesbaswedan ....dasar Bunglon
2022-12-27 15:20:12+00:00,BennyValentinus,@janganngadu @aniesbaswedan Ini berita benaran?
2022-12-27 15:19:59+00:00,Aliahma69080079,@BosPurwa @aniesbaswedan Biasa kan lagi seneng dan suka sama orang coba nanti kapan kapan ada kesalahan sedikit pasti yang nampak kesalahan watak aslinya belum kelihatan kali
2022-12-27 15:19:13+00:00,victory99x,@QaillaAsyiqah @aniesbaswedan Lbih tepatnya 30an Masyarakat Solo...😆
2022-12-27 15:18:42+00:00,lucky_hafner,@Tita83079013 @aniesbaswedan paranormal dukun jinun mak beurang paraji ..tunggu waktunya.
2022-12-27 15:18:20+00:00,indyjoe6924,@MANROCHM @aniesbaswedan @feryfarhati Cerita nya sih inspiratif ... Tapi sayang yang cerita nggak punya integritas...
2022-12-27 15:17:48+00:00,HanzLatief,@Syarman59 Lg narik restribusi pasar tho?? Katanya nyalon capres... Ini pasti salah skenario nih.. Yg ketawa2 tuh lg ngetawain Mr. Yohanes Anies Baswedan yaa 🤣🤣
2022-12-27 15:17:38+00:00,JarnasABWBpn,"“Saya seorang petani miliki harapan besar pencalonan Anies Baswedan sbg Presiden 2024-2029, mjd harapan besar bagi kami selaku petani dlm mendongkrak taraf hidup kami,” kata Marjojo

Aamiin-kan like and RT Yuk
 https://t.co/mB8bpShhON

#AniesPresiden2024
#AniesPresidenRI2024 https://t.co/38eZriCI3W"
2022-12-27 15:17:05+00:00,m_4r1_oslo,"@aniesbaswedan @nilaambara87 @feryfarhati Eh si bapak kemarin ditungguin di pintu tol, kasian nih pak pada ga makan
Uang makannya dibawa kabur katanya 😅😅😅 https://t.co/2Nmd9mptBK"
2022-12-27 15:16:48+00:00,INDONESIAPERKS4,"Wajar Presiden @jokowi Mengayomi  &amp; Merangkul Umat Beragama di Negara Indonesia 🇮🇩

@NataliusPigai2 Lupa❓
Apa Kapasitas @aniesbaswedan masuk Gereja &amp; memakai Stola Gereja❓
Dan diberi Nama Yohanes oleh Sekte Alfa-Omega dari Papua❓

Sorry Pig, Anies Bukan Nabi ataupun Allah ‼️
. https://t.co/x778LlONg3"
2022-12-27 15:16:18+00:00,SAPAR752,"@NasDem Hmmm..politik tanpa mahar?
Hanya Anies Baswedan yang percaya😀🤣"
2022-12-27 15:15:37+00:00,BarthoSihombing,@Moch_herianto @aniesbaswedan jauh sekali
